target_id,source_id,source_url,link_publication_date,origin,title,publisher,journal,volume,page,year_of_publishing,citationMetadata
10.5065/D6DF6P6C,10.1016/j.dsr2.2013.09.017,https://doi.org/10.1016/j.dsr2.2013.09.017,2021-02-04,"Diane K. Stoecker, Alison Weigel, Joaquim I. Goes",Microzooplankton grazing in the Eastern Bering Sea in summer,Elsevier BV,Deep Sea Research Part II: Topical Studies in Oceanography,109,145-156,2013,
10.5065/D6DF6P6C,10.1016/j.dsr2.2013.04.023,https://doi.org/10.1016/j.dsr2.2013.04.023,2021-02-04,"H. Rodger Harvey, Michael F. Sigler",An introduction to the Bering Sea Project: Volume II,Elsevier BV,Deep Sea Research Part II: Topical Studies in Oceanography,94,2-6,2013,
10.5065/D67M05ZX,10.1016/j.pocean.2015.05.006,https://doi.org/10.1016/j.pocean.2015.05.006,2021-02-04,"Jacqueline M. Grebmeier, Bodil A. Bluhm, Lee W. Cooper, Seth L. Danielson, Kevin R. Arrigo, Arny L. Blanchard, Janet T. Clarke, Robert H. Day, Karen E. Frey, Rolf R. Gradinger, Monika Kędra, Brenda Konar, Kathy J. Kuletz, Sang H. Lee, James R. Lovvorn, Brenda L. Norcross, Stephen R. Okkonen",Ecosystem characteristics and processes facilitating persistent macrobenthic biomass hotspots and associated benthivory in the Pacific Arctic,Elsevier BV,Progress in Oceanography,136,92-114,2015,
10.5065/D6PN93R6,10.1002/2016JD026034,https://doi.org/10.1002/2016JD026034,2021-02-04,"Lana Cohen, Stephen R. Hudson, Von P. Walden, Robert M. Graham, Mats A. Granskog",Meteorological conditions in a thinner Arctic sea ice regime from winter to summer during the Norwegian Young Sea Ice expedition (N‐ICE2015),American Geophysical Union (AGU),Journal of Geophysical Research: Atmospheres,122,7235-7259,2017,
10.18739/A2SK7T,10.1029/2018JF004772,https://doi.org/10.1029/2018JF004772,2021-02-04,"P. M. Alexander, A. N. LeGrande, E. Fischer, M. Tedesco, X. Fettweis, M. Kelley, S. M. J. Nowicki, G. A. Schmidt",Simulated Greenland Surface Mass Balance in the GISS ModelE2 GCM: Role of the Ice Sheet Surface,American Geophysical Union (AGU),Journal of Geophysical Research: Earth Surface,124,750-765,2019,
10.18739/A2W27K,10.5194/tc-12-907-2018,https://doi.org/10.5194/tc-12-907-2018,2021-02-04,"Alden C. Adolph, Mary R. Albert, Dorothy K. Hall","Near-surface temperature inversion during summer at Summit, Greenland, and its relation to MODIS-derived surface temperatures",Copernicus GmbH,The Cryosphere,12,907-920,2018,
10.18739/A2GB1XG6P,10.1175/JTECH-D-19-0177.1,https://doi.org/10.1175/JTECH-D-19-0177.1,2021-02-04,"Viva Banzon, Thomas M. Smith, Michael Steele, Boyin Huang, Huai-Min Zhang",Improved Estimation of Proxy Sea Surface Temperature in the Arctic,American Meteorological Society,Journal of Atmospheric and Oceanic Technology,37,341-349,2020,
10.5065/D64F1NS6,10.1093/gji/ggv415,https://doi.org/10.1093/gji/ggv415,2021-02-04,Gary D. Clow,A Green's function approach for assessing the thermal disturbance caused by drilling deep boreholes in rock or ice,Oxford University Press (OUP),Geophysical Journal International,203,1877-1895,2015,
10.18739/A2QB9V561,10.1029/2019JG005170,https://doi.org/10.1029/2019JG005170,2021-02-04,"Rachel A. Fowler, Christopher L. Osburn, Jasmine E. Saros",Climate‐Driven Changes in Dissolved Organic Carbon and Water Clarity in Arctic Lakes of West Greenland,American Geophysical Union (AGU),Journal of Geophysical Research: Biogeosciences,125,NULL,2020,
10.18739/A2ZK55M55,10.5194/tc-13-2797-2019,https://doi.org/10.5194/tc-13-2797-2019,2021-02-04,"Gabriel Lewis, Erich Osterberg, Robert Hawley, Hans Peter Marshall, Tate Meehan, Karina Graeter, Forrest McCarthy, Thomas Overly, Zayta Thundercloud, David Ferris",Recent precipitation decrease across the western Greenland ice sheet percolation zone,Copernicus GmbH,The Cryosphere,13,2797-2815,2019,
10.18739/A2C824D80,10.1029/2019JD030650,https://doi.org/10.1029/2019JD030650,2021-02-04,"Husayn El Sharif, Wenbo Zhou, Valeriy Ivanov, Aleksey Sheshukov, Valeriy Mazepa, Jingfeng Wang",Surface Energy Budgets of Arctic Tundra During Growing Season,American Geophysical Union (AGU),Journal of Geophysical Research: Atmospheres,NULL,NULL,2019,
10.18739/A25X25C75,10.1029/2019JG005242,https://doi.org/10.1029/2019JG005242,2021-02-04,"Kyle A. Arndt, Walter C. Oechel, Jordan P. Goodrich, Barbara A. Bailey, Aram Kalhori, Josh Hashemi, Colm Sweeney, Donatella Zona",Sensitivity of Methane Emissions to Later Soil Freezing in Arctic Tundra Ecosystems,American Geophysical Union (AGU),Journal of Geophysical Research: Biogeosciences,124,2595-2609,2019,
10.18739/A2D79598P,10.1073/pnas.1900613116,https://doi.org/10.1073/pnas.1900613116,2021-02-04,"Siyuan Wang, Stephen M. McNamara, Christopher W. Moore, Daniel Obrist, Alexandra Steffen, Paul B. Shepson, Ralf M. Staebler, Angela R. W. Raso, Kerri A. Pratt",Direct detection of atmospheric atomic bromine leading to mercury and ozone depletion,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,116,14479-14484,2019,
10.18739/A27S7HS9S,10.1002/lno.11297,https://doi.org/10.1002/lno.11297,2021-06-30,"M. Conor McManus, David S. Ullman, Scott D. Rutherford, Christopher Kincaid","Northern quahog (
            Mercenaria mercenaria
            ) larval transport and settlement modeled for a temperate estuary",Wiley,Limnology and Oceanography,65,289-303,2019,
10.18739/A27S7HS9S,10.1002/lno.11297,https://doi.org/10.1002/lno.11297,2021-06-30,"M. Conor McManus, David S. Ullman, Scott D. Rutherford, Christopher Kincaid","Northern quahog (
            Mercenaria mercenaria
            ) larval transport and settlement modeled for a temperate estuary",Wiley,Limnology and Oceanography,65,289-303,2019,
10.18739/A2416T05C,10.1002/lno.11298,https://doi.org/10.1002/lno.11298,2021-06-30,"Terry‐René W. Brown, Marc J. Lajeunesse, Kathleen M. Scott","Strong effects of elevated CO
            2
            on freshwater microalgae and ecosystem chemistry",Wiley,Limnology and Oceanography,65,304-313,2019,
10.18739/A2416T05C,10.1002/lno.11298,https://doi.org/10.1002/lno.11298,2021-06-30,"Terry‐René W. Brown, Marc J. Lajeunesse, Kathleen M. Scott","Strong effects of elevated CO
            2
            on freshwater microalgae and ecosystem chemistry",Wiley,Limnology and Oceanography,65,304-313,2019,
10.18739/A20863604,10.1002/lno.11299,https://doi.org/10.1002/lno.11299,2021-06-30,"Matthew H. Long, Kevin Sutherland, Scott D. Wankel, David J. Burdige, Richard C. Zimmerman",Ebullition of oxygen from seagrasses under supersaturated conditions,Wiley,Limnology and Oceanography,65,314-324,2019,
10.18739/A20863604,10.1002/lno.11299,https://doi.org/10.1002/lno.11299,2021-06-30,"Matthew H. Long, Kevin Sutherland, Scott D. Wankel, David J. Burdige, Richard C. Zimmerman",Ebullition of oxygen from seagrasses under supersaturated conditions,Wiley,Limnology and Oceanography,65,314-324,2019,
10.18739/A2V11VK6H,10.1038/s41558-019-0592-8,https://doi.org/10.1038/s41558-019-0592-8,2021-02-04,"Susan M. Natali, Jennifer D. Watts, Brendan M. Rogers, Stefano Potter, Sarah M. Ludwig, Anne-Katrin Selbmann, Patrick F. Sullivan, Benjamin W. Abbott, Kyle A. Arndt, Leah Birch, Mats P. Björkman, A. Anthony Bloom, Gerardo Celis, Torben R. Christensen, Casper T. Christiansen, Roisin Commane, Elisabeth J. Cooper, Patrick Crill, Claudia Czimczik, Sergey Davydov, Jinyang Du, Jocelyn E. Egan, Bo Elberling, Eugenie S. Euskirchen, Thomas Friborg, Hélène Genet, Mathias Göckede, Jordan P. Goodrich, Paul Grogan, Manuel Helbig, Elchin E. Jafarov, Julie D. Jastrow, Aram A. M. Kalhori, Yongwon Kim, John S. Kimball, Lars Kutzbach, Mark J. Lara, Klaus S. Larsen, Bang-Yong Lee, Zhihua Liu, Michael M. Loranty, Magnus Lund, Massimo Lupascu, Nima Madani, Avni Malhotra, Roser Matamala, Jack McFarland, A. David McGuire, Anders Michelsen, Christina Minions, Walter C. Oechel, David Olefeldt, Frans-Jan W. Parmentier, Norbert Pirk, Ben Poulter, William Quinton, Fereidoun Rezanezhad, David Risk, Torsten Sachs, Kevin Schaefer, Niels M. Schmidt, Edward A. G. Schuur, Philipp R. Semenchuk, Gaius Shaver, Oliver Sonnentag, Gregory Starr, Claire C. Treat, Mark P. Waldrop, Yihui Wang, Jeffrey Welker, Christian Wille, Xiaofeng Xu, Zhen Zhang, Qianlai Zhuang, Donatella Zona",Large loss of CO2 in winter observed across the northern permafrost region,Springer Science and Business Media LLC,Nature Climate Change,9,852-857,2019,
10.18739/A2930NV02,10.1038/s41558-019-0592-8,https://doi.org/10.1038/s41558-019-0592-8,2021-02-04,"Susan M. Natali, Jennifer D. Watts, Brendan M. Rogers, Stefano Potter, Sarah M. Ludwig, Anne-Katrin Selbmann, Patrick F. Sullivan, Benjamin W. Abbott, Kyle A. Arndt, Leah Birch, Mats P. Björkman, A. Anthony Bloom, Gerardo Celis, Torben R. Christensen, Casper T. Christiansen, Roisin Commane, Elisabeth J. Cooper, Patrick Crill, Claudia Czimczik, Sergey Davydov, Jinyang Du, Jocelyn E. Egan, Bo Elberling, Eugenie S. Euskirchen, Thomas Friborg, Hélène Genet, Mathias Göckede, Jordan P. Goodrich, Paul Grogan, Manuel Helbig, Elchin E. Jafarov, Julie D. Jastrow, Aram A. M. Kalhori, Yongwon Kim, John S. Kimball, Lars Kutzbach, Mark J. Lara, Klaus S. Larsen, Bang-Yong Lee, Zhihua Liu, Michael M. Loranty, Magnus Lund, Massimo Lupascu, Nima Madani, Avni Malhotra, Roser Matamala, Jack McFarland, A. David McGuire, Anders Michelsen, Christina Minions, Walter C. Oechel, David Olefeldt, Frans-Jan W. Parmentier, Norbert Pirk, Ben Poulter, William Quinton, Fereidoun Rezanezhad, David Risk, Torsten Sachs, Kevin Schaefer, Niels M. Schmidt, Edward A. G. Schuur, Philipp R. Semenchuk, Gaius Shaver, Oliver Sonnentag, Gregory Starr, Claire C. Treat, Mark P. Waldrop, Yihui Wang, Jeffrey Welker, Christian Wille, Xiaofeng Xu, Zhen Zhang, Qianlai Zhuang, Donatella Zona",Large loss of CO2 in winter observed across the northern permafrost region,Springer Science and Business Media LLC,Nature Climate Change,9,852-857,2019,
10.18739/A2Z60C249,10.1029/2018wr024636,https://doi.org/10.1029/2018wr024636,2021-06-30,"Michael T. O'Connor, M. Bayani Cardenas, Bethany T. Neilson, Kindra D. Nicholaides, George W. Kling","Active Layer Groundwater Flow: The Interrelated Effects of Stratigraphy, Thaw, and Topography",American Geophysical Union (AGU),Water Resources Research,55,6555-6576,2019,
10.18739/A2Z60C249,10.1029/2018wr024636,https://doi.org/10.1029/2018wr024636,2021-06-30,"Michael T. O'Connor, M. Bayani Cardenas, Bethany T. Neilson, Kindra D. Nicholaides, George W. Kling","Active Layer Groundwater Flow: The Interrelated Effects of Stratigraphy, Thaw, and Topography",American Geophysical Union (AGU),Water Resources Research,55,6555-6576,2019,
10.18739/A2DF6K36X,10.1016/j.scitotenv.2019.01.058,https://doi.org/10.1016/j.scitotenv.2019.01.058,2021-06-30,"Christine L. Olson, Martin Jiskra, Jeroen E. Sonke, Daniel Obrist",Mercury in tundra vegetation of Alaska: Spatial and temporal dynamics and stable isotope patterns,Elsevier BV,Science of The Total Environment,660,1502-1512,2019,
10.18739/A2DF6K36X,10.1016/j.scitotenv.2019.01.058,https://doi.org/10.1016/j.scitotenv.2019.01.058,2021-06-30,"Christine L. Olson, Martin Jiskra, Jeroen E. Sonke, Daniel Obrist",Mercury in tundra vegetation of Alaska: Spatial and temporal dynamics and stable isotope patterns,Elsevier BV,Science of The Total Environment,660,1502-1512,2019,
10.18739/A2DZ03215,10.1016/j.orggeochem.2018.08.008,https://doi.org/10.1016/j.orggeochem.2018.08.008,2021-06-30,"William C. Daniels, Yongsong Huang, James M. Russell, Anne E. Giblin",Effect of continuous light on leaf wax isotope ratios in Betula nana and Eriophorum vaginatum: implications for Arctic paleoclimate reconstructions,Elsevier BV,Organic Geochemistry,125,70-81,2018,
10.18739/A2DZ03215,10.1016/j.orggeochem.2018.08.008,https://doi.org/10.1016/j.orggeochem.2018.08.008,2021-06-30,"William C. Daniels, Yongsong Huang, James M. Russell, Anne E. Giblin",Effect of continuous light on leaf wax isotope ratios in Betula nana and Eriophorum vaginatum: implications for Arctic paleoclimate reconstructions,Elsevier BV,Organic Geochemistry,125,70-81,2018,
10.18739/A2X54S,10.1002/lol2.10083,https://doi.org/10.1002/lol2.10083,2021-06-30,"Sally MacIntyre, Alicia Cortés, Steven Sadro","Sediment respiration drives circulation and production of CO
            2
            in ice‐covered Alaskan arctic lakes",Wiley,Limnology and Oceanography Letters,3,302-310,2018,
10.18739/A2X54S,10.1002/lol2.10083,https://doi.org/10.1002/lol2.10083,2021-06-30,"Sally MacIntyre, Alicia Cortés, Steven Sadro","Sediment respiration drives circulation and production of CO
            2
            in ice‐covered Alaskan arctic lakes",Wiley,Limnology and Oceanography Letters,3,302-310,2018,
10.18739/A2V97ZS50,10.25923/46rm-0w23,https://doi.org/10.25923/46rm-0w23,2021-04-14,"G. V. Frost, U. S. Bhatt, H. E. Epstein, I. Myers-Smith, G. K. Phoenix, L. T. Berner, J. W. Bjerke, B. C. Forbes, S. J. Goetz, J. T. Kerby, M. J. Macander, T. Park, M. K. Raynolds, H. Tømmervik, D. A. Walker",Arctic Report Card 2020: Tundra Greenness ,"United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Alaska Biological Research (Firm) University of Alaska Fairbanks. Geophysical Institute University of Virginia. Department of Environmental Sciences University of Edinburgh. School of GeoSciences University of Sheffield Northern Arizona University Norsk institutt for naturforskning / Norwegian Institute for Nature Research Arktinen keskus (Rovaniemi, Finland) / Arctic Centre Lapin korkeakoulu / University of Lapland Aarhus universitet / Aarhus University Ames Research Center University of Alaska Fairbanks. Institute of Arctic Biology",NULL,NULL,NULL,2020,
10.18739/A2RJ48W1G,10.25923/gcw8-2z06,https://doi.org/10.25923/gcw8-2z06,2021-04-14,"T. J. Ballinger, J. E. Overland, M. Wang, U. S. Bhatt, E. Hanna, I. Hanssen-Bauer, S. -J. Kim, R. L. Thoman, J. E. Walsh",Arctic Report Card 2020: Surface Air Temperature,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Cooperative Institute for Climate, Ocean, and Ecosystem Studies International Arctic Research Center University of Alaska Fairbanks. Geophysical Institute University of Lincoln Norske meteorologiske institutt / Norwegian Meteorological Institute Han’guk Haeyang Yŏn’guwŏn. Pusŏl Kŭkchi Yŏn’guso / Korea Polar Research Institute""",NULL,NULL,NULL,2020,
10.18739/A2MW28F9Z,10.25923/gcw8-2z06,https://doi.org/10.25923/gcw8-2z06,2021-04-14,"T. J. Ballinger, J. E. Overland, M. Wang, U. S. Bhatt, E. Hanna, I. Hanssen-Bauer, S. -J. Kim, R. L. Thoman, J. E. Walsh",Arctic Report Card 2020: Surface Air Temperature,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Cooperative Institute for Climate, Ocean, and Ecosystem Studies International Arctic Research Center University of Alaska Fairbanks. Geophysical Institute University of Lincoln Norske meteorologiske institutt / Norwegian Meteorological Institute Han’guk Haeyang Yŏn’guwŏn. Pusŏl Kŭkchi Yŏn’guso / Korea Polar Research Institute""",NULL,NULL,NULL,2020,
10.18739/A2028PD9W,10.25923/gcw8-2z06,https://doi.org/10.25923/gcw8-2z06,2021-04-14,"T. J. Ballinger, J. E. Overland, M. Wang, U. S. Bhatt, E. Hanna, I. Hanssen-Bauer, S. -J. Kim, R. L. Thoman, J. E. Walsh",Arctic Report Card 2020: Surface Air Temperature,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Cooperative Institute for Climate, Ocean, and Ecosystem Studies International Arctic Research Center University of Alaska Fairbanks. Geophysical Institute University of Lincoln Norske meteorologiske institutt / Norwegian Meteorological Institute Han’guk Haeyang Yŏn’guwŏn. Pusŏl Kŭkchi Yŏn’guso / Korea Polar Research Institute""",NULL,NULL,NULL,2020,
10.18739/A2H41JN6M,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.5067/OC7B04ZM9G6Q,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.22008/promice/data/ice_discharge/d/v02,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.5067/GFL20-MC060,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.5067/GRGAA-20J06,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.22008/promice/data/aws,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.22008/promice/data/modis_greenland_albedo,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.22008/promice/data/calving_front_lines,10.25923/ms78-g612,https://doi.org/10.25923/ms78-g612,2021-04-14,"Twila A. Moon, M. Tedesco, J. E. Box, J. Cappelen, R. S. Fausto, X. Fettweis, N. J. Korsgaard, B. Loomis, K. D. Mankoff, T. Mote, C. H. Reijmer, C. J. P. P. Smeets, D. van As, R. S. W. van de Wal, National Snow and Ice Data Center (U.S.), United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research",Arctic Report Card 2020: Greenland Ice Sheet,"""National Snow and Ice Data Center (U.S.) University of Colorado Boulder United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research""",NULL,NULL,NULL,2020,
10.18739/A2CC0TV10,10.25923/p6ca-v923,https://doi.org/10.25923/p6ca-v923,2021-04-14,"Lawrence Elias Mudryk, A. Chereque, R. Brown, C. Derksen, K. Luojus, B. Decharme",Arctic Report Card 2020: Terrestrial Snow Cover,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research University of Toronto. Department of Physics Ilmatieteen laitos (Finland) / Finnish Meteorological Institute""",NULL,NULL,NULL,2020,
10.7289/V5N014G9,10.25923/p6ca-v923,https://doi.org/10.25923/p6ca-v923,2021-04-14,"Lawrence Elias Mudryk, A. Chereque, R. Brown, C. Derksen, K. Luojus, B. Decharme",Arctic Report Card 2020: Terrestrial Snow Cover,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research University of Toronto. Department of Physics Ilmatieteen laitos (Finland) / Finnish Meteorological Institute""",NULL,NULL,NULL,2020,
10.18739/A27M0416J,10.25923/p6ca-v923,https://doi.org/10.25923/p6ca-v923,2021-04-14,"Lawrence Elias Mudryk, A. Chereque, R. Brown, C. Derksen, K. Luojus, B. Decharme",Arctic Report Card 2020: Terrestrial Snow Cover,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research University of Toronto. Department of Physics Ilmatieteen laitos (Finland) / Finnish Meteorological Institute""",NULL,NULL,NULL,2020,
10.7265/N52R3PMC,10.25923/p6ca-v923,https://doi.org/10.25923/p6ca-v923,2021-04-14,"Lawrence Elias Mudryk, A. Chereque, R. Brown, C. Derksen, K. Luojus, B. Decharme",Arctic Report Card 2020: Terrestrial Snow Cover,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research University of Toronto. Department of Physics Ilmatieteen laitos (Finland) / Finnish Meteorological Institute""",NULL,NULL,NULL,2020,
10.5067/W9FOYWH0EQZ3,10.25923/p6ca-v923,https://doi.org/10.25923/p6ca-v923,2021-04-14,"Lawrence Elias Mudryk, A. Chereque, R. Brown, C. Derksen, K. Luojus, B. Decharme",Arctic Report Card 2020: Terrestrial Snow Cover,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research University of Toronto. Department of Physics Ilmatieteen laitos (Finland) / Finnish Meteorological Institute""",NULL,NULL,NULL,2020,
10.18739/A26688K5G,10.1007/s10021-020-00541-4,https://doi.org/10.1007/s10021-020-00541-4,2021-04-23,"Rebecca Finger Higgens, Caitlin Hicks Pries, Ross A. Virginia",Trade-offs Between Wood and Leaf Production in Arctic Shrubs Along a Temperature and Moisture Gradient in West Greenland,Springer Science and Business Media LLC,Ecosystems,NULL,NULL,2020,
10.5067/AQUA/MODIS_OC.2014.0,10.25923/vtdn-2198,https://doi.org/10.25923/vtdn-2198,2021-04-14,"Karen E. Frey, J. C. Comiso, L. W. Cooper, J. M. Grebmeier, L. V. Stock",Arctic Report Card 2020: Arctic Ocean Primary Productivity: The Response of Marine Algae to Climate Warming and Sea Ice Decline,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Clark University (Worcester, Mass.). Graduate School of Geography Goddard Space Flight Center University of Maryland Center for Environmental Science Chesapeake Bay ACE INC (Project)""",NULL,NULL,NULL,2020,
10.18739/A23T9D72V,10.25923/vtdn-2198,https://doi.org/10.25923/vtdn-2198,2021-04-14,"Karen E. Frey, J. C. Comiso, L. W. Cooper, J. M. Grebmeier, L. V. Stock",Arctic Report Card 2020: Arctic Ocean Primary Productivity: The Response of Marine Algae to Climate Warming and Sea Ice Decline,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Clark University (Worcester, Mass.). Graduate School of Geography Goddard Space Flight Center University of Maryland Center for Environmental Science Chesapeake Bay ACE INC (Project)""",NULL,NULL,NULL,2020,
10.5067/7Q8HCCWS4I0R,10.25923/vtdn-2198,https://doi.org/10.25923/vtdn-2198,2021-04-14,"Karen E. Frey, J. C. Comiso, L. W. Cooper, J. M. Grebmeier, L. V. Stock",Arctic Report Card 2020: Arctic Ocean Primary Productivity: The Response of Marine Algae to Climate Warming and Sea Ice Decline,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Clark University (Worcester, Mass.). Graduate School of Geography Goddard Space Flight Center University of Maryland Center for Environmental Science Chesapeake Bay ACE INC (Project)""",NULL,NULL,NULL,2020,
10.18739/A23T9D72V,10.25923/v0fs-m920,https://doi.org/10.25923/v0fs-m920,2021-04-14,"Mary-Louise Timmermans, Z. Labe",Arctic Report Card 2020: Sea Surface Temperature,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Yale University Colorado State University""",NULL,NULL,NULL,2020,
10.7265/N5K072F8,10.25923/v0fs-m920,https://doi.org/10.25923/v0fs-m920,2021-04-14,"Mary-Louise Timmermans, Z. Labe",Arctic Report Card 2020: Sea Surface Temperature,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research Yale University Colorado State University""",NULL,NULL,NULL,2020,
